vendor_id,weekly_order_cnt,monthly_order_cnt,total_order_cnt,total_user_cnt,avg_cost,avg_delivery_cost,roas_growth_rate,review_score,review_rate,review_reply_rate
dYTFd7PZxVczGty,1.6,2.4,24,15,47039.583333333336,7479.166666666667,0.3217321173997176,2.95,0.46,0.44
WBIjBN2SBF1yW1i,1.04,1.71,24,12,32187.5,6533.333333333333,0.2532030223411891,5.11,0.54,0.1
Cbdo93xwhqZNqVw,1.09,2.4,24,10,21620.833333333332,6071.428571428572,0.23082393193913292,2.17,0.38,0.36
JCeQ1wL6VrdyO0b,4.0,12.0,24,24,24500.0,958.3333333333334,0.3909942921910029,3.28,0.58,0.43
qebMJsMYeBcuhkA,1.26,3.43,24,17,45062.5,3604.1666666666665,0.22591956314517764,2.68,0.55,0.44
QMCW4yFFswDpnEN,3.0,8.0,24,19,24345.833333333332,1533.3333333333333,0.25005376357811177,2.75,0.33,0.27
lg5N5HUFnBYpltB,1.85,6.0,24,21,17645.833333333332,2041.6666666666667,0.19801001975337057,3.62,0.53,0.2
8Hu7EWXiD74TatD,1.6,2.4,24,19,22929.166666666668,1291.6666666666667,0.34934577946170353,4.42,0.45,0.34
eaaelE04DHtKZNL,2.67,12.0,24,18,21312.5,1333.3333333333333,0.32306733969964924,3.26,0.65,0.37
eiD38smxz5n55L3,2.18,6.0,24,16,16812.5,0.0,0.3349323464079869,2.22,0.57,0.52
pSzknNNm3j0zzdE,2.18,6.0,24,20,17666.666666666668,0.0,0.37231945312096926,4.81,0.73,0.49
rQ5L2NCTLBBRdOk,2.0,6.0,24,21,39675.0,2716.6666666666665,0.42308584475004146,3.67,0.49,0.48
RKtcvLQwcyfGP4l,2.18,8.0,24,21,19125.0,1041.6666666666667,0.17254268386567392,2.3,0.67,0.46
oaYa5BeO8isgviG,3.43,8.0,24,20,24500.0,2000.0,0.4101379329892397,5.17,0.64,0.39
MISOmRtM70Tj27R,1.85,3.0,24,20,34354.166666666664,4520.833333333333,0.25373947328800894,2.95,0.48,0.34
1ruxJM6bSVv3nsA,2.67,8.0,24,15,34458.333333333336,2333.3333333333335,0.248101745482176,2.72,0.69,0.49
XVKVfbTsMMKXb8I,2.0,6.0,24,18,17108.333333333332,2154.1666666666665,0.17449738388988725,1.36,0.46,0.33
bDaOQxVX71TqFNA,1.26,2.4,24,14,55491.666666666664,6214.285714285715,0.2610649935697214,2.8,0.62,0.49
BpLchdpbbDDIQcw,1.09,1.85,24,2,20708.333333333332,7500.0,0.32532254847056397,4.41,0.51,0.29
5sfVjBxLILDrqsT,1.2,2.67,24,16,26473.75,6357.142857142857,0.1975696243616808,1.69,0.56,0.45
fr7QcbdTbApPpM5,1.71,2.4,24,18,47366.666666666664,6675.0,0.39046125507258844,4.54,0.59,0.43
0ysz9R2V8HEwPFb,1.5,3.43,24,18,33579.166666666664,7062.5,0.423063707385274,5.92,0.56,0.31
rsDmbDpfLRwPZkF,1.33,1.6,24,11,28673.75,8909.09090909091,0.14790134473280508,2.59,0.64,0.4
YYUX7PVEfAHFT3r,1.14,2.0,24,23,17958.333333333332,6933.333333333333,0.28627682672380383,2.1,0.65,0.56
hk95Z65W5wppCNz,2.67,12.0,24,22,30775.0,250.0,0.14929042868586054,3.22,0.41,0.23
5MYNr8sxvrHj2LS,1.2,2.0,24,22,22646.666666666668,6000.0,0.28766730157166853,3.1,0.8,0.51
GnEIvaVqtfjf3WC,1.26,2.67,24,18,27841.25,4750.0,0.403210558837543,2.48,0.56,0.59
gkzPGvrwFXEP5kO,1.09,2.4,24,20,26902.083333333332,7375.0,0.30841702870030036,3.69,0.75,0.54
KjDt8Rc0P5nIBMt,2.67,6.0,24,18,29037.5,2020.8333333333333,0.3192178984827979,4.66,0.67,0.31
WArhEsz0mGASrQS,1.41,2.18,24,20,22675.0,6078.9473684210525,0.2941331916474342,4.05,0.39,0.22
oJ9uQdELPhAWZeY,1.2,1.6,24,10,30791.666666666668,6605.263157894737,0.3200837733730723,4.04,0.36,0.16
sbAZ8icouXrsk9p,2.18,8.0,24,20,17258.333333333332,2708.3333333333335,0.3208982774652197,3.48,0.76,0.53
x3bwYxc5vXoeied,1.5,2.4,24,20,31938.333333333332,6000.0,0.3103821810473876,2.88,0.59,0.39
dzKpnuNL6uBcgzJ,1.14,1.85,24,14,36906.25,6833.333333333333,0.41636634678435236,3.99,0.71,0.58
ha5s7n9X73GTt5e,2.4,8.0,24,18,15166.666666666666,583.3333333333334,0.18532396968327783,2.05,0.4,0.17
BL4GfJri0S7JACY,1.2,1.71,24,22,15666.666666666666,6272.727272727273,0.36081152232017105,2.28,0.36,0.51
HVq5xwLcxtZxfTQ,1.2,2.18,24,19,26584.166666666668,6200.0,0.2934933421993035,3.11,0.33,0.32
oqZaoBI1pZeLEMZ,1.33,2.18,24,16,34225.0,7847.826086956522,0.3994108688526516,3.55,0.62,0.47
RptSanFzHX02UAY,1.71,4.0,24,5,980270.8333333334,77846.15384615384,0.42825953210430073,5.61,0.66,0.44
JaHPePA4QhBcZsY,3.0,6.0,24,23,26833.333333333332,4208.333333333333,0.16273794532221142,2.92,0.71,0.42
XkE9ik1OVecXwEh,4.0,12.0,24,19,30150.0,0.0,0.4205856223010816,4.44,0.55,0.42
7CxZ3HsOvSbghnB,1.6,3.0,24,18,41846.666666666664,7125.0,0.23653778979224221,3.03,0.71,0.41
tou88Udw19VYdWZ,1.71,6.0,24,21,18604.166666666668,1854.1666666666667,0.2625523155079107,3.61,0.38,0.21
jxB3xjQDZddjL6l,1.26,2.0,24,19,27687.5,7350.0,0.4994063392944182,4.81,0.45,0.4
erH8RmmsYHt1mrV,1.26,2.0,24,19,19237.5,5566.666666666667,0.07031769018913231,0.56,0.67,0.48
4dRmGWO67Q6UKlc,2.4,8.0,24,18,34416.666666666664,125.0,0.24159021736274816,2.55,0.7,0.5
dA058bxgnjNLS5t,1.5,2.4,24,15,42895.833333333336,3900.0,0.39655780632753346,3.66,0.34,0.36
qAJsjNhltgQkWel,1.41,2.4,24,13,18642.5,6833.333333333333,0.16997046702679844,1.94,0.45,0.3
rvx12BNUJWCfWay,1.6,4.8,24,18,31708.333333333332,4895.833333333333,0.2733445940516432,4.83,0.59,0.27
2a4wChJb0rhBWdB,1.5,2.4,24,15,27492.5,6300.0,0.19951342793680268,2.72,0.51,0.19
LsNSddR62gZIN3I,1.85,6.0,24,21,18208.333333333332,1958.3333333333333,0.22314369487667532,2.58,0.47,0.31
ILgZZjreaBNrN2U,1.09,1.71,24,12,41046.666666666664,7526.315789473684,0.4059704567004735,3.85,0.57,0.47
EjmzPjKM9XA8TRi,1.04,2.0,24,9,35637.5,7263.1578947368425,0.2812746511261567,1.92,0.63,0.54
8c8S2yxG30Dzw5Y,1.26,2.0,24,14,172087.5,7047.619047619048,0.32582166789213524,2.39,0.46,0.42
AACBc439g5DsIZM,2.4,6.0,24,21,20791.666666666668,1833.3333333333333,0.3272641692413023,4.5,0.59,0.4
N7ZUxdyzG6NmSJI,2.5,8.33,25,13,27160.0,2000.0,0.3531109713122691,3.3,0.56,0.55
Hmt0lsFISUJXtVC,1.19,2.27,25,7,26660.0,6444.444444444444,0.5181974129505775,4.9,0.34,0.44
3s0AWClI0jBOVhx,1.32,1.67,25,20,36800.0,6916.666666666667,0.3503173082710468,3.21,0.49,0.37
LCTz1lOB8BLoX8Q,2.5,6.25,25,20,46280.0,2000.0,0.328856649914754,3.85,0.4,0.26
nrArYfm9tZo6iVk,2.78,6.25,25,19,30792.0,1780.0,0.21076297508469125,3.03,0.51,0.33
arXZ7gytPNxzMhS,1.19,1.79,25,14,30204.0,6117.64705882353,0.16308779703419032,1.63,0.63,0.47
U2cRG4rjJkEMyi0,1.19,1.79,25,15,50077.6,3000.0,0.2869378619531691,3.26,0.57,0.48
V5btW9D6cjbmqfV,1.09,1.79,25,4,63508.0,6333.333333333333,0.17694722121327242,1.38,0.49,0.39
kMegpJcVBk63Jyj,1.25,2.5,25,25,11640.0,6500.0,0.3802418894156961,4.45,0.43,0.3
2kv4PUqTMkM0JWD,1.14,1.79,25,21,230656.0,7100.0,0.17180815899563287,3.42,0.77,0.31
mGXD0MxEHZnTTyj,3.12,12.5,25,24,35700.0,520.0,0.2546419604077469,3.35,0.58,0.41
eU2hnekb8QZWWKs,1.25,2.08,25,21,47580.0,7000.0,0.4449262284603308,4.66,0.57,0.35
3LY027wsuhzlswl,2.78,6.25,25,22,20260.0,1500.0,0.15492472531915838,0.23,0.4,0.45
pBQMVmUhJ61CeT1,1.56,5.0,25,17,41844.0,3500.0,0.23367260356000746,2.37,0.41,0.29
fFYwDL0pWF1n7IR,1.19,1.92,25,14,18914.8,6250.0,0.3698186424268689,3.35,0.51,0.55
BSATjtvq8p3AS5o,1.39,2.78,25,10,25821.2,6900.0,0.4808776476950649,4.01,0.31,0.35
IEFGKVjxSRLPlft,1.79,5.0,25,21,19476.0,0.0,0.6360349685404725,5.38,0.63,0.57
Qi3DoZ67XoV0Bxa,1.04,1.79,25,23,21020.0,7083.333333333333,0.288818565609644,2.22,0.33,0.34
hETlCEwXgsp3etk,3.57,12.5,25,20,26932.0,5940.0,0.2548604705609151,2.67,0.62,0.38
o3h1SRbrsEw3MZG,1.39,3.12,25,18,30928.0,5500.0,0.3097288251160987,4.48,0.56,0.19
10RMNXZHup0LSUa,2.27,6.25,25,19,48796.0,8600.0,0.40536152987040996,4.17,0.69,0.61
8cvk4gnZ1Mwixn9,1.25,2.08,25,22,35260.0,4428.571428571428,0.2294616418653095,4.01,0.64,0.34
o8x0fjT8QlcPjE5,1.19,2.27,25,17,43168.8,3625.0,0.331871987299508,5.75,0.47,0.14
Q4lShORaml7MB0B,3.57,8.33,25,21,14872.0,1620.0,0.2801260840353443,3.79,0.46,0.3
3nvgpEvbyRrLqwI,2.5,8.33,25,25,23388.0,0.0,0.3227241863143215,3.83,0.57,0.49
Ve4u5hwLzRKCWZY,1.09,2.27,25,19,32104.0,5416.666666666667,0.2929996234830462,3.14,0.67,0.42
OBh13WzP5HJg3ae,1.09,1.79,25,12,28200.0,6566.666666666667,0.2852440311489473,2.24,0.73,0.61
IHIwV2gVT4UoLvP,1.25,1.92,25,15,36512.8,6444.444444444444,0.2399538522344415,2.97,0.92,0.57
xObMEae4Q4ZyHjM,2.78,8.33,25,21,39040.0,2040.0,0.14660582002288564,1.72,0.69,0.43
9Rc8uOmwXLUQPke,2.5,8.33,25,23,20840.0,2080.0,0.1929171855493466,3.0,0.5,0.23
z4EXmi1QlOR667N,1.32,2.27,25,23,54500.8,6406.25,0.3795819235178675,3.64,0.55,0.5
Vi2dYIxihIqFxlw,1.14,2.5,25,9,53576.8,8220.0,0.22656515658707804,3.24,0.61,0.37
u2uadoF5yZQG0yt,1.19,1.92,25,17,28077.6,6000.0,0.2296071256639949,2.79,0.55,0.39
WaU54ieDM8sqitp,2.08,6.25,25,18,41200.0,2440.0,0.2610144196165447,3.84,0.54,0.3
x99ldv6Q6ObZ0e6,1.14,1.92,25,23,20192.0,6000.0,0.4730880533427887,3.97,0.31,0.37
EYwLuwUWB4ji5Xg,1.25,2.5,25,15,37857.2,7050.0,0.4255436038930642,3.71,0.47,0.43
9thouF4bcRrPVxP,3.12,8.33,25,18,17676.0,2000.0,0.1308161143004874,1.15,0.29,0.22
mZ6Ad6DnR0TDULG,1.25,2.27,25,16,21780.8,5687.5,0.40489042352754734,3.56,0.41,0.45
sGNR3P6qPEgBh2P,1.56,3.12,25,12,59740.0,6113.636363636364,0.22032924471199306,1.14,0.44,0.41
opP036UffB8rTKL,1.32,2.5,25,16,31931.6,6320.0,0.39549048058339575,4.16,0.5,0.37
U5qNfXYSDTwQsRk,1.25,1.92,25,21,29968.0,6285.714285714285,0.2809150804525167,3.27,0.64,0.47
bWHO5UwTLb9uc4T,2.08,8.33,25,22,20920.0,2080.0,0.5186459749375553,4.87,0.44,0.41
Dj1OJ9hOvmhRk44,1.56,2.5,25,14,34208.8,4416.666666666667,0.5034867872804903,3.42,0.57,0.59
LRfYpYm7o9quXsB,1.92,6.25,25,17,20136.0,2360.0,0.1972926824795822,2.03,0.69,0.42
ySAXdThzuzrJSd8,2.08,6.25,25,21,15972.0,1760.0,0.3348580051536074,3.58,0.43,0.27
dzYIF5h6AoJPNvQ,1.19,2.27,25,3,46687.2,6318.181818181818,0.454264993349331,1.97,0.31,0.5
LFryPlDROEhEejG,1.25,2.27,25,24,28514.0,6375.0,0.3062863789361615,1.81,0.5,0.47
azPwfcPisHkoBBe,1.19,2.08,25,15,107280.8,7800.0,0.183556818650535,2.48,0.66,0.37
S59lEJzUOcPTnbi,1.19,2.78,25,20,66816.0,7000.0,0.15449968386591512,2.09,0.84,0.51
iUxJYNXY99j5kPp,2.27,8.33,25,21,22860.0,1180.0,0.2895427017635564,2.9,0.44,0.27
S3Qej68ojjM9b4B,4.17,12.5,25,18,24872.0,1080.0,0.196541717501372,1.7,0.76,0.54
a733v3GA15TJlAu,1.39,2.78,25,23,38740.0,4222.222222222223,0.4979746915376888,4.58,0.72,0.65
rKbE35isZXwCbwE,1.19,1.79,25,8,37644.0,7653.846153846154,0.32469125911600855,3.27,0.67,0.55
oiEzMEcYMw6lYvK,1.47,2.27,25,17,19883.2,6588.235294117647,0.04310981292170596,1.43,0.47,0.28
OIu1rey5vv9QTdR,1.32,2.78,25,21,35984.0,4625.0,0.005212830663395951,2.67,0.52,0.09
qY2Ov6HmqQThz8T,1.25,1.92,25,22,27590.4,9230.76923076923,0.408779478682694,4.66,0.61,0.47
wFixRuh9rPAbLCE,1.25,2.27,25,17,16228.8,7050.0,0.32132842394790206,3.73,0.53,0.35
zWDuo91p1SCCJrL,1.25,2.78,25,22,26376.0,4785.714285714285,0.13925283374977082,3.29,0.46,0.27
cm9QvSqG9bl0XA5,1.79,6.25,25,13,22160.0,0.0,0.20366397483101356,3.5,0.77,0.33
oXB20WJWAjOUIUU,5.0,12.5,25,21,33920.0,1600.0,0.4025302647025669,3.33,0.71,0.6
0S5idEwvpQkYVuh,2.08,8.33,25,18,24540.0,640.0,0.38277043136360783,3.55,0.61,0.52
judDrFkLN1YwEzA,1.25,2.08,25,21,56918.0,8812.5,0.2067166951916894,1.63,0.5,0.5
bCOntR3Jj1zqG4F,1.19,1.92,25,17,16168.0,7533.333333333333,0.4436553506702334,3.71,0.73,0.6
Y59kxwaqBaXBGKT,1.0,1.56,25,10,69520.0,6916.666666666667,0.4908151355829301,4.85,0.43,0.43
JLyWYqnZqfFW6KK,2.5,8.33,25,21,34720.0,2080.0,0.25563491752323614,2.71,0.7,0.47
xLmQvO43IjKAPw2,2.27,8.33,25,17,25584.0,1680.0,0.4361004832724793,4.72,0.42,0.33
lq6Lg3Z74y7MDhz,3.12,6.25,25,19,23140.0,0.0,0.28755608854390413,4.09,0.65,0.43
xOHZRJ19FV0b8aa,1.39,2.08,25,23,26310.8,6730.7692307692305,0.3023649355382721,2.87,0.59,0.5
8H5CWz2uSorZjGb,4.17,6.25,25,23,28280.0,2680.0,0.1479969894561557,2.37,0.67,0.42
z4PSocuTtmXBrDu,2.5,8.33,25,23,20360.0,1140.0,0.3333603427916686,3.76,0.41,0.32
Cu3evnplCs1UvkR,1.47,3.57,25,23,23196.0,1954.5454545454545,0.28520875864540857,2.27,0.48,0.45
gRR80ISxHf0vmFz,2.78,8.33,25,23,24300.0,2180.0,0.286768405418036,4.24,0.53,0.38
nnytKiML9hEMnGn,1.19,2.27,25,21,27820.0,6000.0,0.15248606319705357,1.25,0.42,0.33
XIUaSjHLl8GrOpg,1.14,1.79,25,21,20356.0,8777.777777777777,0.3387378080125895,2.95,0.61,0.42
hG87YmdK6z7fBMm,1.39,2.78,25,23,47906.0,3571.4285714285716,0.44629535299933165,3.71,0.59,0.65
V41UrhNZ7GtwKty,1.14,1.67,25,14,31184.0,10384.615384615385,0.23827804503885874,2.87,0.56,0.4
oXXtAbJGa3UM6PP,1.67,2.5,25,12,24480.0,7000.0,0.45241837653508377,3.45,0.65,0.66
aykphvdt26D1Tqv,1.47,2.27,25,14,38324.0,6055.555555555556,0.36951053072177154,4.93,0.57,0.37
diwf2HlBIdq2zy3,1.25,1.67,25,21,27384.0,7666.666666666667,0.18796686855473158,2.69,0.47,0.22
ORImv4AIOFVTzzm,3.12,12.5,25,21,28060.0,1700.0,0.16582738898951385,2.04,0.56,0.38
L31vIqy0RGfIkDC,1.25,2.27,25,14,28336.0,6833.333333333333,0.3711114101647358,3.66,0.52,0.42
VOTCmuLcciUXN5S,1.09,1.79,25,11,88360.0,6470.588235294118,0.3445702602121777,3.07,0.4,0.41
clsmJrf0Sr9Txux,1.04,1.67,25,17,24050.8,6225.0,0.17669437387980944,2.43,0.45,0.38
TtybD3WpY5ScJbR,1.56,3.12,25,16,22209.6,800.0,0.4653233373022203,4.65,0.43,0.28
k3Ib4yPGa2OYIRK,1.79,4.17,25,25,26668.0,5133.333333333333,0.1881871989453573,3.45,0.52,0.23
UH1BtyiGNvjDJ47,1.3,2.36,26,14,14111.538461538461,5857.142857142857,0.24303516797442076,2.49,0.68,0.63
574uYlCXw3fe3p3,1.44,2.36,26,21,40326.92307692308,8576.923076923076,0.3006375737986364,3.59,0.53,0.28
rxu8YJKODr9aa20,1.86,6.5,26,24,18576.923076923078,2057.6923076923076,0.1990652057272868,2.46,0.47,0.32
pRnG5lKmDBAdLo5,2.6,8.67,26,23,24057.69230769231,2000.0,0.37816876274525313,3.78,0.59,0.49
VEaqgPBt4BTuPbc,1.18,1.73,26,20,37031.153846153844,6583.333333333333,0.14195999639875678,2.73,0.79,0.59
KYlJDkYcpF5yRvs,1.73,5.2,26,24,29369.23076923077,2888.4615384615386,0.3198564948291856,4.03,0.66,0.39
8RlMAHTCrFU6fSv,3.25,8.67,26,22,35384.61538461538,1326.923076923077,0.27014292449184,3.2,0.52,0.42
bZeRPab3EIFO9SC,2.0,8.67,26,21,17826.923076923078,2000.0,0.49659081064778426,4.7,0.58,0.51
w881lq6m1HayXZR,1.37,2.17,26,16,22965.384615384617,7552.631578947368,0.42857125538484975,4.19,0.57,0.44
wNda2yo8U0dkqez,1.86,3.25,26,9,41317.307692307695,6333.333333333333,0.3386011751086718,4.14,0.59,0.49
3ixAq8zutiTSl39,3.25,13.0,26,19,24196.153846153848,3500.0,0.07535466736957708,1.18,0.52,0.27
JNad6sInWN9U17c,1.13,2.0,26,9,32750.0,6000.0,0.22433249415499906,2.32,0.51,0.38
86pHoe57NtFJ8FG,2.17,6.5,26,24,22846.153846153848,2884.6153846153848,0.19366972045327563,3.01,0.38,0.12
tWxMiPXzykiKyzE,1.3,2.0,26,22,41153.846153846156,7700.0,0.29021614097908627,3.73,0.81,0.61
B4lxwPxInOYwSj7,2.36,8.67,26,21,22653.846153846152,2000.0,0.3251282822347402,3.93,0.57,0.41
YvxtSR1EmIrBW2T,3.25,13.0,26,16,21376.923076923078,173.07692307692307,0.169277836376762,1.81,0.49,0.34
rK81v1PKZwGKl4F,1.53,3.25,26,20,27178.46153846154,5264.705882352941,0.13596565810572053,1.07,0.76,0.6
fRFiQq3R8pp2sQD,1.73,3.71,26,16,27434.615384615383,5450.0,0.39139830909422535,4.98,0.58,0.38
NIgLgmjVwcenA7m,1.18,2.17,26,18,32169.23076923077,4903.846153846154,0.26409800880245404,2.54,0.42,0.27
cMgDdIn4JYnk5AA,2.6,8.67,26,18,22538.46153846154,653.8461538461538,0.3343121759519834,4.82,0.58,0.36
FyW3X8r3BOBlpFv,2.17,6.5,26,18,22134.615384615383,3057.6923076923076,0.14218922813776458,3.41,0.9,0.45
2g2EU4FdICFMEVI,1.73,5.2,26,21,37076.92307692308,0.0,0.31016898944405297,3.44,0.85,0.66
Y1qJOiAMntDvzeU,1.13,1.73,26,19,23092.30769230769,6022.727272727273,0.34065194335231513,3.55,0.44,0.4
hG1PR8eJQ0mueYT,2.6,8.67,26,19,31884.615384615383,1000.0,0.3029169586078265,2.58,0.61,0.5
U6WxOwAG9B7Enx4,1.24,2.36,26,20,16265.384615384615,6400.0,0.3447391791418739,3.56,0.34,0.36
EX0VwWdNkclQIJd,1.24,2.17,26,19,41398.07692307692,6300.0,0.18973374476059757,1.76,0.64,0.58
fahaP2EZqwohnaw,3.25,13.0,26,18,23576.923076923078,3442.3076923076924,0.37228962563818846,4.32,0.7,0.56
gk3vkeIopJoqV6C,1.3,2.36,26,22,61634.61538461538,6500.0,0.1766945795566621,2.0,0.44,0.33
nR3QMdkuqB8K0ph,3.71,13.0,26,19,21115.384615384617,1000.0,0.2605726961432393,3.44,0.72,0.4
trhvbB359OmKLQh,2.0,6.5,26,23,40038.46153846154,692.3076923076923,0.4356063858841816,5.56,0.58,0.45
0jnN1XOp9mgYYXc,1.62,3.71,26,17,38076.92307692308,3923.076923076923,0.27728705679424603,2.8,0.83,0.49
HeEYU8SObw5Lw8t,1.44,2.36,26,13,19000.0,6642.857142857143,0.2612124952845904,1.86,0.37,0.33
iWoNEuzSoX3gWr2,2.36,8.67,26,16,26384.615384615383,2461.5384615384614,0.4212913975388851,3.74,0.66,0.47
yrWouviCIPbzXuu,2.36,8.67,26,21,25076.923076923078,1807.6923076923076,0.37063883421292226,3.88,0.51,0.3
Kvdds2Ciph9pm4q,1.24,3.25,26,25,31761.53846153846,4730.7692307692305,0.3762812301872824,3.8,0.62,0.53
4314bAKwkWu1a9P,5.2,26.0,26,20,23707.69230769231,1461.5384615384614,0.20500448769283564,3.28,0.53,0.33
zRTVwdGNY8rgmlL,1.37,2.89,26,19,36215.38461538462,4900.0,0.21502108194510836,0.96,0.71,0.6
pKMPjXi3ZG1KHX6,1.3,2.17,26,20,23961.153846153848,6178.571428571428,0.1853272602355141,2.95,0.5,0.24
rZGbWfcxk373JTO,1.24,3.25,26,12,29346.153846153848,6500.0,0.4081601081086081,4.35,0.71,0.48
Zg4HBcIVBZ79HcV,1.53,1.86,26,15,48786.53846153846,7066.666666666667,0.3543665236174446,3.73,0.52,0.42
JHRPKla3f1mjYqV,1.24,2.17,26,23,29495.384615384617,5875.0,0.04652458246727492,1.63,0.48,0.23
W0KtMupm4sJR2Y0,2.89,8.67,26,11,20938.46153846154,3053.846153846154,0.37698809328023236,4.26,0.51,0.36
VhNsK3p71fbdaUg,2.89,6.5,26,25,45115.38461538462,2884.6153846153848,0.10141731479291033,1.92,0.48,0.4
TH4VgX2AAkdCj7c,1.13,2.17,26,26,51027.692307692305,821.4285714285714,0.5391523354383514,3.93,0.53,0.62
j2w5rKQgzSJX6vn,1.08,2.17,26,5,25634.615384615383,6727.272727272727,0.4501008425894538,4.67,0.48,0.39
tktO1QAC6GmkzNP,1.18,2.17,26,26,94726.92307692308,6916.666666666667,0.16855818601384498,3.61,0.65,0.34
566rhD2Oq2HjQs8,1.18,2.17,26,14,26536.53846153846,6722.222222222223,0.04122142653712324,1.55,0.48,0.28
law7yRa7yUjwA4n,1.53,3.71,26,2,39230.769230769234,8000.0,0.30648590885119054,2.67,0.51,0.39
laiGJ0N30srJ200,1.08,2.36,26,12,39164.61538461538,6400.0,0.22284519893955362,2.73,0.48,0.33
ZixfUu2Lev3UXQG,3.25,8.67,26,24,19996.153846153848,3388.4615384615386,0.11249113950885511,1.34,0.65,0.38
QlYtG34AmW2lqRD,2.17,6.5,26,23,26338.46153846154,2000.0,0.22379552722829835,4.36,0.49,0.24
IhIQaqYgxmyl8Im,1.24,1.86,26,13,22846.153846153848,6178.571428571428,0.19120008154830828,2.35,0.58,0.41
lPugfKhT4EG5wMN,1.08,2.17,26,17,30515.384615384617,6166.666666666667,0.3001167402209315,4.3,0.56,0.43
CeykKfugkA9CQwD,2.36,5.2,26,24,17884.615384615383,1000.0,0.3356513130810226,3.92,0.43,0.42
acr0JIHAK7CMBCn,1.62,3.25,26,13,51192.307692307695,3125.0,0.24925775663978955,2.6,0.47,0.37
dlGLDUjR4PSvp9P,1.3,3.25,26,22,25395.0,5625.0,0.3917023847086736,3.44,0.76,0.61
gpEifHKDQtI1s92,1.3,3.25,26,19,46892.307692307695,7500.0,0.3587955338976591,3.26,0.52,0.49
fR8vzO3kbf5MNmr,1.13,2.0,26,14,60116.153846153844,3000.0,0.2226683783215976,3.01,0.61,0.45
wcjUbcr9OgyiAJr,1.24,2.36,26,16,54115.38461538462,6464.285714285715,0.16149534430847637,3.36,0.54,0.16
1FG29SKM72rpuVJ,1.44,2.6,26,10,33403.846153846156,7147.058823529412,0.12972806302137457,2.17,0.45,0.24
kxKXVgkm44dx6Tv,1.44,2.36,26,14,38360.0,6409.090909090909,0.1987885569146413,2.62,0.45,0.29
bXKxh3eYxPuH1dd,1.62,2.6,26,24,32166.153846153848,5343.75,0.22036631849232108,2.65,0.58,0.45
PbRptL2pdxR9Xfm,1.44,2.89,26,6,35711.53846153846,7140.0,0.019055218594249246,1.17,0.62,0.39
hCDc3DUr3ngdjUp,1.24,1.86,26,24,57352.692307692305,2875.0,0.5280487326624348,4.7,0.54,0.55
17Suvx9f77lkq9I,3.25,13.0,26,25,19230.76923076923,2769.230769230769,0.5080300311311737,4.73,0.71,0.65
jmB4OdMakNQyMDm,1.37,2.89,26,23,32384.615384615383,6416.666666666667,0.4914002071269246,4.85,0.38,0.36
GmhlLal47aeWU4H,1.04,1.62,26,14,39773.846153846156,5500.0,0.24214670428328455,2.46,0.66,0.49
E7VaVlompBOz2Nr,1.29,3.0,27,20,19469.25925925926,7000.0,0.241820280638862,1.98,0.46,0.52
MFyTPsulDU54Z8x,1.12,2.7,27,6,81907.4074074074,6796.2962962962965,0.09579486952688793,1.66,0.52,0.38
MGub5g1qQDulByZ,3.0,9.0,27,21,28300.0,666.6666666666666,0.1966897137000419,2.26,0.55,0.38
v3f4BJUSfLAIimG,1.35,2.45,27,16,43537.03703703704,7142.857142857143,0.34822816647951027,3.72,0.42,0.27
AVAJ8YdOireCCXf,2.08,6.75,27,17,31707.40740740741,2148.1481481481483,0.2964351717401871,2.87,0.49,0.45
znkhNYXcX9dfDC3,1.35,2.45,27,15,38311.11111111111,6475.0,0.553661415405847,4.72,0.47,0.51
XtOT7F6P1XiQq29,1.29,3.0,27,24,23092.962962962964,6312.5,0.40287483970906657,3.67,0.55,0.54
BKqVKQf5wGbZgZH,5.4,27.0,27,22,22814.814814814814,1962.962962962963,0.24738430641385506,2.26,0.44,0.35
WPFtrag4rgkuQ9Y,1.12,2.08,27,13,55222.22222222222,9375.0,0.44430472001966087,5.12,0.42,0.31
QuO54ibaQZx06Sw,1.35,2.7,27,23,30553.333333333332,4978.260869565217,0.22502077764539033,3.41,0.74,0.53
7vuTGFh8sWuTm5N,1.29,3.0,27,23,42777.77777777778,3700.0,0.33599648345874367,3.79,0.68,0.52
AJA2vtXxJDGqTJl,3.0,9.0,27,18,30918.51851851852,3133.3333333333335,0.3409004594312574,4.87,0.49,0.34
q47BZ1GAuA6mVg9,3.38,13.5,27,23,25481.48148148148,2000.0,0.2485185127252033,3.83,0.6,0.31
4bpxjTBrQTtKVGZ,1.17,1.93,27,19,22940.74074074074,6666.666666666667,0.5030065862126081,4.55,0.46,0.5
seuvWHmgCovcPAY,1.23,2.45,27,10,17955.555555555555,5675.0,0.17099081859264156,2.67,0.47,0.32
vADHCyUVBsTZP0B,2.45,6.75,27,20,19259.25925925926,1703.7037037037037,0.4164790842606827,3.1,0.54,0.57
fcCdUyDDZFjdK2A,1.35,3.0,27,23,44307.40740740741,8074.074074074074,0.37627451782143123,3.88,0.32,0.34
m5D1x5byRt9tCE6,3.38,9.0,27,27,28933.333333333332,1377.7777777777778,0.07147053678606893,1.71,0.85,0.52
BuB7m691pOTXnQD,2.45,6.75,27,23,20370.37037037037,1037.037037037037,0.32834357944343673,3.06,0.46,0.52
